,Date,ZeroHours,CompleteBlackoutDays,UnitsConsumed,MaxConsumption,MinConsumption,MaxHour,MeanConsumption,StdDev,DayOfTheWeek,UserName,DB
4391,2016-03-14,22,648,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Monday,BiraDhalBehera,DB08 
4392,2016-03-15,21,648,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Tuesday,BiraDhalBehera,DB08 
4393,2016-03-16,23,648,0.01,0.01,0.0,23 to 24,0.0004166666666666667,0.002041241452319316,Wednesday,BiraDhalBehera,DB08 
4394,2016-03-17,19,648,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990534,Thursday,BiraDhalBehera,DB08 
4395,2016-03-18,16,648,0.2,0.13,0.0,23 to 24,0.008333333333333333,0.02632021320560314,Friday,BiraDhalBehera,DB08 
4396,2016-03-19,11,648,0.81,0.15,0.0,01 to 02,0.03375000000000001,0.05708974628105105,Saturday,BiraDhalBehera,DB08 
4397,2016-03-20,13,648,0.11,0.01,0.0,00 to 01,0.0045833333333333325,0.005089773777040515,Sunday,BiraDhalBehera,DB08 
4398,2016-03-21,19,648,0.05,0.01,0.0,03 to 04,0.0020833333333333333,0.004148511169990534,Monday,BiraDhalBehera,DB08 
4399,2016-03-22,21,648,0.03,0.01,0.0,04 to 05,0.00125,0.003378319623460881,Tuesday,BiraDhalBehera,DB08 
4400,2016-03-23,22,648,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Wednesday,BiraDhalBehera,DB08 
4401,2016-03-24,20,648,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Thursday,BiraDhalBehera,DB08 
4402,2016-03-25,23,648,0.01,0.01,0.0,04 to 05,0.0004166666666666667,0.002041241452319315,Friday,BiraDhalBehera,DB08 
4403,2016-03-26,20,648,0.04,0.01,0.0,20 to 21,0.0016666666666666668,0.003806934938134405,Saturday,BiraDhalBehera,DB08 
4404,2016-03-27,11,648,0.14,0.02,0.0,11 to 12,0.005833333333333333,0.005835920751217649,Sunday,BiraDhalBehera,DB08 
4405,2016-03-28,19,648,0.05,0.01,0.0,03 to 04,0.0020833333333333333,0.004148511169990534,Monday,BiraDhalBehera,DB08 
4406,2016-03-29,20,648,0.04,0.01,0.0,03 to 04,0.0016666666666666668,0.003806934938134405,Tuesday,BiraDhalBehera,DB08 
4407,2016-03-30,19,648,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990534,Wednesday,BiraDhalBehera,DB08 
4408,2016-03-31,18,648,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646914,Thursday,BiraDhalBehera,DB08 
4409,2016-01-04,12,648,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,BiraDhalBehera,DB08 
4410,2016-02-04,17,648,0.07,0.01,0.0,00 to 01,0.0029166666666666672,0.0046430562148753645,Thursday,BiraDhalBehera,DB08 
4411,2016-03-04,18,648,0.06,0.01,0.0,03 to 04,0.0025,0.004423258684646913,Friday,BiraDhalBehera,DB08 
4412,2016-04-04,18,648,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646913,Monday,BiraDhalBehera,DB08 
4413,2016-05-04,17,648,0.07,0.01,0.0,01 to 02,0.0029166666666666672,0.0046430562148753645,Wednesday,BiraDhalBehera,DB08 
4414,2016-06-04,12,648,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Saturday,BiraDhalBehera,DB08 
4415,2016-07-04,12,648,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Monday,BiraDhalBehera,DB08 
4416,2016-08-04,12,648,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Thursday,BiraDhalBehera,DB08 
4417,2016-09-04,12,648,0.12,0.01,0.0,00 to 01,0.004999999999999999,0.0051075391845524926,Sunday,BiraDhalBehera,DB08 
4418,2016-10-04,14,648,0.1,0.01,0.0,00 to 01,0.004166666666666668,0.00503610155185335,Tuesday,BiraDhalBehera,DB08 
4419,2016-11-04,17,648,0.07,0.01,0.0,01 to 02,0.0029166666666666672,0.0046430562148753645,Friday,BiraDhalBehera,DB08 
4420,2016-12-04,18,648,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646914,Sunday,BiraDhalBehera,DB08 
4421,2016-04-13,15,648,0.09,0.01,0.0,01 to 02,0.00375,0.004945353550468404,Wednesday,BiraDhalBehera,DB08 
4422,2016-04-14,18,648,0.06000000000000001,0.01,0.0,00 to 01,0.0025,0.004423258684646916,Thursday,BiraDhalBehera,DB08 
4423,2016-04-19,19,648,0.05,0.01,0.0,19 to 20,0.0020833333333333333,0.004148511169990534,Tuesday,BiraDhalBehera,DB08 
4424,2016-04-20,19,648,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Wednesday,BiraDhalBehera,DB08 
4425,2016-04-26,22,648,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Tuesday,BiraDhalBehera,DB08 
4426,2016-04-27,19,648,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.004148511169990533,Wednesday,BiraDhalBehera,DB08 
4427,2016-04-29,21,648,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Friday,BiraDhalBehera,DB08 
4428,2016-04-30,18,648,0.06,0.01,0.0,01 to 02,0.0025,0.004423258684646914,Saturday,BiraDhalBehera,DB08 
4429,2016-01-05,19,648,0.05,0.01,0.0,02 to 03,0.0020833333333333333,0.004148511169990534,Tuesday,BiraDhalBehera,DB08 
4430,2016-02-05,22,648,0.02,0.01,0.0,03 to 04,0.0008333333333333334,0.0028232985128663988,Friday,BiraDhalBehera,DB08 
4431,2016-11-05,22,648,0.02,0.01,0.0,22 to 23,0.0008333333333333334,0.0028232985128664,Saturday,BiraDhalBehera,DB08 
4432,2016-01-02,22,507,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Saturday,BiranchiJhankad,DB02 
4433,2016-02-02,18,507,0.06000000000000001,0.01,0.0,02 to 03,0.0025,0.004423258684646913,Tuesday,BiranchiJhankad,DB02 
4434,2016-03-02,16,507,0.08,0.01,0.0,00 to 01,0.0033333333333333327,0.004815434123430767,Wednesday,BiranchiJhankad,DB02 
4435,2016-04-02,20,507,0.04,0.01,0.0,02 to 03,0.0016666666666666668,0.003806934938134405,Saturday,BiranchiJhankad,DB02 
4436,2016-05-02,15,507,0.09,0.01,0.0,01 to 02,0.00375,0.004945353550468404,Monday,BiranchiJhankad,DB02 
4437,2016-06-02,12,507,0.19,0.08,0.0,17 to 18,0.007916666666666669,0.01614584794295739,Thursday,BiranchiJhankad,DB02 
4438,2016-07-02,19,507,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Saturday,BiranchiJhankad,DB02 
4439,2016-11-02,21,507,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Wednesday,BiranchiJhankad,DB02 
4440,2016-12-02,20,507,0.04,0.01,0.0,02 to 03,0.0016666666666666668,0.003806934938134405,Friday,BiranchiJhankad,DB02 
4441,2016-02-13,21,507,0.03,0.01,0.0,03 to 04,0.00125,0.0033783196234608817,Saturday,BiranchiJhankad,DB02 
4442,2016-02-14,23,507,0.01,0.01,0.0,03 to 04,0.0004166666666666667,0.002041241452319315,Sunday,BiranchiJhankad,DB02 
4443,2016-02-15,21,507,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Monday,BiranchiJhankad,DB02 
4444,2016-02-16,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Tuesday,BiranchiJhankad,DB02 
4445,2016-02-17,22,507,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Wednesday,BiranchiJhankad,DB02 
4446,2016-02-18,21,507,0.06,0.04,0.0,08 to 09,0.0025,0.008469895538599198,Thursday,BiranchiJhankad,DB02 
4447,2016-02-19,20,507,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Friday,BiranchiJhankad,DB02 
4448,2016-02-20,22,507,0.02,0.01,0.0,04 to 05,0.0008333333333333334,0.0028232985128663988,Saturday,BiranchiJhankad,DB02 
4449,2016-02-21,20,507,0.04,0.01,0.0,03 to 04,0.0016666666666666668,0.003806934938134405,Sunday,BiranchiJhankad,DB02 
4450,2016-02-22,21,507,0.03,0.01,0.0,00 to 01,0.00125,0.0033783196234608804,Monday,BiranchiJhankad,DB02 
4451,2016-02-23,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608817,Tuesday,BiranchiJhankad,DB02 
4452,2016-02-24,16,507,0.15,0.08,0.0,17 to 18,0.006250000000000001,0.01636871352943461,Wednesday,BiranchiJhankad,DB02 
4453,2016-02-25,20,507,0.04,0.01,0.0,03 to 04,0.0016666666666666668,0.003806934938134405,Thursday,BiranchiJhankad,DB02 
4454,2016-02-26,20,507,0.04,0.01,0.0,03 to 04,0.0016666666666666668,0.003806934938134405,Friday,BiranchiJhankad,DB02 
4455,2016-02-27,19,507,0.05,0.01,0.0,03 to 04,0.0020833333333333333,0.004148511169990534,Saturday,BiranchiJhankad,DB02 
4456,2016-02-28,19,507,0.05,0.01,0.0,02 to 03,0.0020833333333333333,0.004148511169990534,Sunday,BiranchiJhankad,DB02 
4457,2016-02-29,18,507,0.06,0.01,0.0,02 to 03,0.0025,0.004423258684646913,Monday,BiranchiJhankad,DB02 
4458,2016-01-03,17,507,0.07,0.01,0.0,00 to 01,0.0029166666666666672,0.0046430562148753645,Sunday,BiranchiJhankad,DB02 
4459,2016-02-03,17,507,0.07,0.01,0.0,03 to 04,0.0029166666666666672,0.0046430562148753645,Wednesday,BiranchiJhankad,DB02 
4460,2016-03-03,14,507,0.1,0.01,0.0,00 to 01,0.004166666666666668,0.00503610155185335,Thursday,BiranchiJhankad,DB02 
4461,2016-04-03,17,507,0.07,0.01,0.0,00 to 01,0.0029166666666666672,0.0046430562148753645,Sunday,BiranchiJhankad,DB02 
4462,2016-05-03,22,507,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Tuesday,BiranchiJhankad,DB02 
4463,2016-06-03,20,507,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Friday,BiranchiJhankad,DB02 
4464,2016-07-03,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Sunday,BiranchiJhankad,DB02 
4465,2016-08-03,18,507,0.06,0.01,0.0,00 to 01,0.0025,0.004423258684646916,Wednesday,BiranchiJhankad,DB02 
4466,2016-09-03,21,507,0.03,0.01,0.0,03 to 04,0.00125,0.0033783196234608804,Saturday,BiranchiJhankad,DB02 
4467,2016-10-03,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608817,Monday,BiranchiJhankad,DB02 
4468,2016-11-03,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608817,Thursday,BiranchiJhankad,DB02 
4469,2016-03-13,20,507,0.04,0.01,0.0,20 to 21,0.0016666666666666668,0.003806934938134405,Sunday,BiranchiJhankad,DB02 
4470,2016-03-14,19,507,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Monday,BiranchiJhankad,DB02 
4471,2016-03-16,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Wednesday,BiranchiJhankad,DB02 
4472,2016-03-17,22,507,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Thursday,BiranchiJhankad,DB02 
4473,2016-03-18,22,507,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Friday,BiranchiJhankad,DB02 
4474,2016-03-19,21,507,0.03,0.01,0.0,04 to 05,0.00125,0.0033783196234608817,Saturday,BiranchiJhankad,DB02 
4475,2016-03-20,22,507,0.02,0.01,0.0,04 to 05,0.0008333333333333334,0.0028232985128663988,Sunday,BiranchiJhankad,DB02 
4476,2016-03-21,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Monday,BiranchiJhankad,DB02 
4477,2016-03-22,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608817,Tuesday,BiranchiJhankad,DB02 
4478,2016-03-23,21,507,0.03,0.01,0.0,02 to 03,0.00125,0.0033783196234608817,Wednesday,BiranchiJhankad,DB02 
4479,2016-03-24,21,507,0.03,0.01,0.0,02 to 03,0.00125,0.0033783196234608817,Thursday,BiranchiJhankad,DB02 
4480,2016-03-25,21,507,0.03,0.01,0.0,03 to 04,0.00125,0.0033783196234608817,Friday,BiranchiJhankad,DB02 
4481,2016-03-26,21,507,0.03,0.01,0.0,03 to 04,0.00125,0.003378319623460881,Saturday,BiranchiJhankad,DB02 
4482,2016-03-28,21,507,0.03,0.01,0.0,04 to 05,0.00125,0.003378319623460881,Monday,BiranchiJhankad,DB02 
4483,2016-03-30,22,507,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Wednesday,BiranchiJhankad,DB02 
4484,2016-03-31,21,507,0.03,0.01,0.0,18 to 19,0.00125,0.003378319623460881,Thursday,BiranchiJhankad,DB02 
4485,2016-01-04,23,507,0.06,0.06,0.0,17 to 18,0.0025,0.012247448713915893,Monday,BiranchiJhankad,DB02 
4486,2016-03-04,22,507,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Friday,BiranchiJhankad,DB02 
4487,2016-05-04,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Wednesday,BiranchiJhankad,DB02 
4488,2016-09-04,23,507,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.002041241452319316,Sunday,BiranchiJhankad,DB02 
4489,2016-12-04,22,507,0.02,0.01,0.0,21 to 22,0.0008333333333333334,0.0028232985128664,Sunday,BiranchiJhankad,DB02 
4490,2016-04-13,23,507,0.01,0.01,0.0,02 to 03,0.0004166666666666667,0.002041241452319315,Wednesday,BiranchiJhankad,DB02 
4491,2016-04-18,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Monday,BiranchiJhankad,DB02 
4492,2016-04-30,23,507,0.01,0.01,0.0,23 to 24,0.0004166666666666667,0.002041241452319316,Saturday,BiranchiJhankad,DB02 
4493,2016-03-05,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Saturday,BiranchiJhankad,DB02 
4494,2016-04-05,17,507,0.28,0.06,0.0,04 to 05,0.011666666666666669,0.020781820371926385,Tuesday,BiranchiJhankad,DB02 
4495,2016-05-05,22,507,0.02,0.01,0.0,18 to 19,0.0008333333333333334,0.0028232985128664,Thursday,BiranchiJhankad,DB02 
4496,2016-06-05,23,507,0.01,0.01,0.0,18 to 19,0.0004166666666666667,0.002041241452319316,Sunday,BiranchiJhankad,DB02 
4497,2016-07-05,23,507,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.002041241452319316,Tuesday,BiranchiJhankad,DB02 
4498,2016-09-05,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Monday,BiranchiJhankad,DB02 
4499,2016-10-05,23,507,0.01,0.01,0.0,03 to 04,0.0004166666666666667,0.002041241452319315,Wednesday,BiranchiJhankad,DB02 
4500,2016-11-05,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Saturday,BiranchiJhankad,DB02 
4501,2016-05-13,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Friday,BiranchiJhankad,DB02 
4502,2016-05-14,19,507,0.05,0.01,0.0,19 to 20,0.0020833333333333333,0.004148511169990534,Saturday,BiranchiJhankad,DB02 
4503,2016-05-15,19,507,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Sunday,BiranchiJhankad,DB02 
4504,2016-05-17,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Tuesday,BiranchiJhankad,DB02 
4505,2016-05-18,16,507,0.22,0.06,0.0,13 to 14,0.009166666666666668,0.016659418713870482,Wednesday,BiranchiJhankad,DB02 
4506,2016-05-19,21,507,0.03,0.01,0.0,00 to 01,0.00125,0.00337831962346088,Thursday,BiranchiJhankad,DB02 
4507,2016-05-20,20,507,0.04,0.01,0.0,20 to 21,0.0016666666666666668,0.003806934938134405,Friday,BiranchiJhankad,DB02 
4508,2016-05-21,19,507,0.05,0.01,0.0,00 to 01,0.0020833333333333333,0.004148511169990532,Saturday,BiranchiJhankad,DB02 
4509,2016-05-22,23,507,0.01,0.01,0.0,13 to 14,0.0004166666666666667,0.002041241452319316,Sunday,BiranchiJhankad,DB02 
4510,2016-05-23,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Monday,BiranchiJhankad,DB02 
4511,2016-05-25,23,507,0.01,0.01,0.0,18 to 19,0.0004166666666666667,0.002041241452319316,Wednesday,BiranchiJhankad,DB02 
4512,2016-05-27,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Friday,BiranchiJhankad,DB02 
4513,2016-05-28,22,507,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Saturday,BiranchiJhankad,DB02 
4514,2016-05-29,21,507,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Sunday,BiranchiJhankad,DB02 
4515,2016-05-30,22,507,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Monday,BiranchiJhankad,DB02 
4516,2016-01-08,23,507,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.002041241452319316,Friday,BiranchiJhankad,DB02 
4517,2017-03-17,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Friday,BiranchiJhankad,DB02 
4518,2017-03-18,19,507,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.0041485111699905335,Saturday,BiranchiJhankad,DB02 
4519,2017-03-19,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Sunday,BiranchiJhankad,DB02 
4520,2017-03-20,20,507,0.04,0.01,0.0,02 to 03,0.0016666666666666668,0.003806934938134405,Monday,BiranchiJhankad,DB02 
4521,2017-03-21,22,507,0.02,0.01,0.0,03 to 04,0.0008333333333333334,0.0028232985128663988,Tuesday,BiranchiJhankad,DB02 
4522,2017-03-22,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Wednesday,BiranchiJhankad,DB02 
4523,2017-03-23,23,507,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Thursday,BiranchiJhankad,DB02 
4524,2017-03-24,22,507,0.02,0.01,0.0,03 to 04,0.0008333333333333334,0.0028232985128663988,Friday,BiranchiJhankad,DB02 
4525,2017-03-25,22,507,0.02,0.01,0.0,04 to 05,0.0008333333333333334,0.0028232985128663988,Saturday,BiranchiJhankad,DB02 
4526,2017-03-26,22,507,0.02,0.01,0.0,04 to 05,0.0008333333333333334,0.0028232985128663988,Sunday,BiranchiJhankad,DB02 
4527,2017-03-28,23,507,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.002041241452319316,Tuesday,BiranchiJhankad,DB02 
4528,2017-03-29,23,507,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.002041241452319316,Wednesday,BiranchiJhankad,DB02 
4529,2017-03-30,21,507,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Thursday,BiranchiJhankad,DB02 
4530,2017-03-04,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Saturday,BiranchiJhankad,DB02 
4531,2017-04-04,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Tuesday,BiranchiJhankad,DB02 
4532,2017-06-04,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Sunday,BiranchiJhankad,DB02 
4533,2017-09-04,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Monday,BiranchiJhankad,DB02 
4534,2017-10-04,22,507,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Wednesday,BiranchiJhankad,DB02 
4535,2017-11-04,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Saturday,BiranchiJhankad,DB02 
4536,2017-12-04,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Monday,BiranchiJhankad,DB02 
4537,2017-04-13,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Thursday,BiranchiJhankad,DB02 
4538,2017-04-14,22,507,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Friday,BiranchiJhankad,DB02 
4539,2017-04-15,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Saturday,BiranchiJhankad,DB02 
4540,2017-04-17,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Monday,BiranchiJhankad,DB02 
4541,2017-04-18,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Tuesday,BiranchiJhankad,DB02 
4542,2017-04-19,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Wednesday,BiranchiJhankad,DB02 
4543,2017-04-20,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Thursday,BiranchiJhankad,DB02 
4544,2017-04-21,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Friday,BiranchiJhankad,DB02 
4545,2017-04-22,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Saturday,BiranchiJhankad,DB02 
4546,2017-04-23,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Sunday,BiranchiJhankad,DB02 
4547,2017-04-24,22,507,0.02,0.01,0.0,00 to 01,0.0008333333333333334,0.0028232985128663988,Monday,BiranchiJhankad,DB02 
4548,2017-04-25,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Tuesday,BiranchiJhankad,DB02 
4549,2017-04-27,21,507,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Thursday,BiranchiJhankad,DB02 
4550,2017-04-28,21,507,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Friday,BiranchiJhankad,DB02 
4551,2017-04-29,20,507,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Saturday,BiranchiJhankad,DB02 
4552,2017-04-30,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Sunday,BiranchiJhankad,DB02 
4553,2017-01-05,23,507,0.01,0.01,0.0,20 to 21,0.0004166666666666667,0.002041241452319316,Thursday,BiranchiJhankad,DB02 
4554,2017-02-05,21,507,0.03,0.01,0.0,20 to 21,0.00125,0.003378319623460881,Sunday,BiranchiJhankad,DB02 
4555,2017-03-05,21,507,0.03,0.01,0.0,21 to 22,0.00125,0.003378319623460881,Sunday,BiranchiJhankad,DB02 
4556,2017-04-05,21,507,0.03,0.01,0.0,02 to 03,0.00125,0.0033783196234608817,Wednesday,BiranchiJhankad,DB02 
4557,2017-05-05,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Friday,BiranchiJhankad,DB02 
4558,2017-06-05,20,507,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Monday,BiranchiJhankad,DB02 
4559,2017-07-05,21,507,0.03,0.01,0.0,19 to 20,0.00125,0.003378319623460881,Wednesday,BiranchiJhankad,DB02 
4560,2017-08-05,23,507,0.01,0.01,0.0,21 to 22,0.0004166666666666667,0.002041241452319316,Saturday,BiranchiJhankad,DB02 
4561,2017-09-05,22,507,0.02,0.01,0.0,20 to 21,0.0008333333333333334,0.0028232985128664,Tuesday,BiranchiJhankad,DB02 
4562,2017-10-05,23,507,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Thursday,BiranchiJhankad,DB02 
4563,2017-12-05,20,507,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Tuesday,BiranchiJhankad,DB02 
4564,2017-05-13,22,507,0.02,0.01,0.0,01 to 02,0.0008333333333333334,0.0028232985128663988,Saturday,BiranchiJhankad,DB02 
4565,2017-05-17,23,507,0.01,0.01,0.0,19 to 20,0.0004166666666666667,0.002041241452319316,Wednesday,BiranchiJhankad,DB02 
4566,2017-05-18,21,507,0.03,0.01,0.0,21 to 22,0.00125,0.003378319623460881,Thursday,BiranchiJhankad,DB02 
4567,2017-05-19,20,507,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Friday,BiranchiJhankad,DB02 
4568,2017-05-20,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Saturday,BiranchiJhankad,DB02 
4569,2017-05-21,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Sunday,BiranchiJhankad,DB02 
4570,2017-05-22,22,507,0.02,0.01,0.0,19 to 20,0.0008333333333333334,0.0028232985128664,Monday,BiranchiJhankad,DB02 
4571,2017-05-25,23,507,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Thursday,BiranchiJhankad,DB02 
4572,2017-05-26,19,507,0.05,0.01,0.0,01 to 02,0.0020833333333333333,0.0041485111699905335,Friday,BiranchiJhankad,DB02 
4573,2017-05-27,20,507,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Saturday,BiranchiJhankad,DB02 
4574,2017-05-28,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Sunday,BiranchiJhankad,DB02 
4575,2017-05-29,19,507,0.05,0.01,0.0,19 to 20,0.0020833333333333333,0.004148511169990534,Monday,BiranchiJhankad,DB02 
4576,2017-05-30,20,507,0.04,0.01,0.0,19 to 20,0.0016666666666666668,0.003806934938134405,Tuesday,BiranchiJhankad,DB02 
4577,2017-05-31,20,507,0.04,0.01,0.0,01 to 02,0.0016666666666666668,0.003806934938134405,Wednesday,BiranchiJhankad,DB02 
4578,2017-01-06,19,507,0.05,0.01,0.0,19 to 20,0.0020833333333333333,0.004148511169990534,Friday,BiranchiJhankad,DB02 
4579,2017-02-06,23,507,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Monday,BiranchiJhankad,DB02 
4580,2017-03-06,23,507,0.01,0.01,0.0,22 to 23,0.0004166666666666667,0.002041241452319316,Monday,BiranchiJhankad,DB02 
4581,2017-05-06,21,507,0.03,0.01,0.0,20 to 21,0.00125,0.003378319623460881,Saturday,BiranchiJhankad,DB02 
4582,2017-06-06,21,507,0.03,0.01,0.0,20 to 21,0.00125,0.003378319623460881,Tuesday,BiranchiJhankad,DB02 
4583,2017-07-06,21,507,0.03,0.01,0.0,01 to 02,0.00125,0.0033783196234608804,Thursday,BiranchiJhankad,DB02 
4584,2017-09-06,21,507,0.03,0.01,0.0,20 to 21,0.00125,0.003378319623460881,Wednesday,BiranchiJhankad,DB02 
